baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R16W0	R8W7	R16W7	R8W0	R10W7	R6W0	R6W7	R10W0	R3W0	R9W7	R3W7	R9W0	R19W7	R21W0	R21W7	R19W0	Significant	Description	Symbol	KO	Phylum
7.89680401461792	1.3146364410536	1.83570201028831	0.716149153667444	0.473899255415854	0.999933555398506	0	0	0	0	19	22	59	0	19	0	4	0	26	0	0	5	No	esterase FrsA [EC:3.1.-.-]	frsA	K11750	K11750
0.557459320531714	-2.63738936535392	3.01416942465799	-0.874997053509419	0.381575508922068	0.999933555398506	0	0	0	0	0	0	0	0	13	0	0	0	16	0	0	0	No	arginine transport system permease protein	artQ	K09999	K09999
2.45806076790887	2.20822335241493	2.65197407312407	0.832671546375112	0.405029996012886	0.999933555398506	0	0	0	0	0	0	11	0	10	0	11	0	23	0	0	0	No	vitamin B12 transport system ATP-binding protein [EC:7.6.2.8]	btuD	K06074	K06074
0.720247347638555	1.25850057970659	3.01470229214122	0.417454347975676	0.676346109516388	0.999933555398506	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	3	No	aliphatic nitrilase [EC:3.5.5.7]	E3.5.5.7	K01502	K01502
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	2,5-dioxopentanoate dehydrogenase [EC:1.2.1.26]	aldH	K13877	K13877
1.08464688577401	3.55163737894641	2.99469949815812	1.18597454640468	0.235632351635795	0.999933555398506	0	0	6	0	0	0	0	0	0	0	0	0	14	0	0	0	No	3,4-dihydroxyphenylacetate 2,3-dioxygenase [EC:1.13.11.15]	hpaD, hpcB	K00455	K00455
0.156276812370738	-0.742319114947183	3.06038250977364	-0.242557625583244	0.808348110835734	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	No	small acid-soluble spore protein A (major alpha-type SASP)	SASP-A, sspA	K06418	K06418
0.156276812370738	-0.742319114947183	3.06038250977364	-0.242557625583244	0.808348110835734	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	No	small acid-soluble spore protein B (major beta-type SASP)	SASP-B, sspB	K06419	K06419
0.156276812370738	-0.742319114947183	3.06038250977364	-0.242557625583244	0.808348110835734	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	No	small acid-soluble spore protein C (minor alpha/beta-type SASP)	sspC	K06420	K06420
0	0	0	0	1	NA	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	No	dimethylamine/trimethylamine dehydrogenase [EC:1.5.8.1 1.5.8.2]	dmd-tmd	K00317	K00317
0.429391627642046	-2.26079834777881	3.02593826738293	-0.747139613569884	0.454979290459027	0.999933555398506	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	No	MerR family transcriptional regulator, aldehyde-responsive regulator	adhR	K21745	K21745
0.377742376068328	2.06567816527529	3.03117336753996	0.681478066347538	0.495569040769488	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	No	uncharacterized protein	K09918	K09918	K09918
8.6954990557596	1.31412589247776	1.95148816181192	0.67339680465067	0.500694880935678	0.999933555398506	0	0	3	0	0	26	27	0	29	0	26	0	81	0	0	0	No	acyl-CoA dehydrogenase [EC:1.3.99.-]	fadE	K06445	K06445
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	streptogrisin C [EC:3.4.21.-]	sprC	K18546	K18546
4.59526483009663	1.99565040424826	1.92793654833628	1.03512245046156	0.300611729187633	0.999933555398506	0	0	4	0	16	0	9	0	14	0	17	0	20	0	0	4	No	cell division protein FtsN	ftsN	K03591	K03591
4.87122679809836	1.03929008155968	2.2922330341837	0.453396345860529	0.65026336724457	0.999933555398506	0	0	0	0	3	0	20	0	37	0	17	0	30	0	0	0	No	general secretion pathway protein L	gspL	K02461	K02461
0.364149672470147	0.0702102260623429	3.05636278849871	0.0229718233471984	0.981672748727962	0.999933555398506	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	No	type IV pilus assembly protein PilN	pilN	K02663	K02663
3.83666757006602	0.147820095769517	2.19732754848973	0.0672726721471802	0.946364632058824	0.999933555398506	0	0	0	0	3	3	13	0	39	0	17	0	8	0	0	0	No	pilus assembly protein HofM	hofM	K12288	K12288
1.22306052974533	1.09516764980901	2.97076016381152	0.368648961686594	0.712389395845777	0.999933555398506	0	0	0	0	0	0	6	0	9	0	0	0	13	0	0	0	No	ribosome-associated protein	yibL	K14762	K14762
1.4596266696713	-2.52950358380543	2.80755941560218	-0.900961728449438	0.367608668696063	0.999933555398506	0	0	0	0	0	25	75	0	40	0	0	0	98	0	0	0	No	transposase, IS6 family	IS15, IS26	K18320	K18320
7.23893663999254	0.332494951253529	2.00965582894847	0.165448703436699	0.8685908220363	0.999933555398506	0	0	0	0	0	37	43	0	24	0	23	5	20	0	0	0	No	D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]	hchA	K05523	K05523
2.84736325083247	1.19921264668419	2.64502089148499	0.453384943213404	0.650271576585482	0.999933555398506	0	0	0	0	0	0	25	0	20	0	10	0	7	0	0	0	No	N-acylmannosamine kinase [EC:2.7.1.60]	nanK	K00885	K00885
0	0	0	0	1	NA	0	0	0	0	0	23	53	0	0	0	0	0	0	0	0	0	No	accessory colonization factor AcfD	acfD	K10939	K10939
3.47021373329717	1.39745063067058	2.37358429557379	0.588751211944114	0.556028178270083	0.999933555398506	0	0	0	0	16	0	7	0	22	0	8	0	13	0	0	0	No	ProP effector	proQ	K03607	K03607
4.08893012968149	1.11286633210467	2.53389723012231	0.43919158159818	0.660522724410197	0.999933555398506	0	0	0	0	0	0	29	0	30	0	15	0	16	0	0	0	No	GntR family transcriptional regulator, glc operon transcriptional activator	glcC	K11474	K11474
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	pseudouridine 5'-phosphatase [EC:3.1.3.96]	PUDP, HDHD1	K17623	K17623
0.331365089408114	1.74690908625209	3.04307394089283	0.574060676862668	0.565926742042825	0.999933555398506	0	0	4	0	0	0	0	0	102	0	75	0	0	0	0	0	No	nicotine oxidoreductase [EC:1.5.3.-]	nicA1	K20170	K20170
9.16426806729926	2.34189224151598	2.90395765424383	0.80644848181362	0.4199843019665	0.999933555398506	0	0	0	0	0	0	0	0	35	89	20	0	21	0	0	0	No	antigen 43	flu	K12687	K12687
5.60323693955742	0.00017251606909035	2.07161913480471	8.32759584964021e-05	0.999933555398506	0.999933555398506	0	0	0	0	0	19	10	0	29	0	28	8	23	0	0	0	No	L-phenylalanine/L-methionine N-acetyltransferase [EC:2.3.1.53 2.3.1.-]	aaaT	K03825	K03825
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	CRISPR-associated endonuclease Cas3-HD [EC:3.1.-.-]	cas3	K07475	K07475
4.16261537857392	0.451962106882884	2.34666056961891	0.192597989131543	0.847273819884899	0.999933555398506	0	0	0	0	0	8	7	0	32	0	36	0	8	0	0	0	No	antitoxin CcdA	ccdA	K19164	K19164
7.47128396614978	0.0179496677983202	1.70393567321867	0.0105342402770487	0.99159504777334	0.999933555398506	0	0	8	0	13	0	19	45	14	0	11	0	15	0	0	15	No	regulator of sigma D	rsd	K07740	K07740
2.967278473232	-1.59145131386299	2.88416276846373	-0.551789701768703	0.581092443738703	0.999933555398506	0	0	9	0	0	14	0	0	0	0	0	19	0	0	0	0	No	streptothricin acetyltransferase [EC:2.3.-.-]	sat4	K19273	K19273
4.82257044931185	1.2279723651182	2.29624345812952	0.534774464254102	0.592805822832434	0.999933555398506	0	0	0	0	13	0	12	0	24	0	37	5	0	0	0	0	No	heme iron utilization protein	chuX	K07227	K07227
4.35614223500504	0.590682381983759	2.12819069024797	0.277551435917114	0.78135671630694	0.999933555398506	0	0	0	0	0	12	15	0	12	0	20	8	22	0	0	0	No	two-component system, NtrC family, response regulator GlrR	glrR, qseF	K07715	K07715
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	2-epi-5-epi-valiolone epimerase [EC:5.1.3.33]	cetB, valD	K20431	K20431
2.58259905689922	1.97838327700783	2.64251365063339	0.748674761446786	0.45405325917729	0.999933555398506	0	0	0	0	0	0	15	0	12	0	13	0	17	0	0	0	No	heme o synthase [EC:2.5.1.141]	COX10, ctaB, cyoE	K02257	K02257
1.75806723501614	1.03703879910519	2.75798119431419	0.376013731073704	0.706906687939774	0.999933555398506	0	0	0	0	0	3	8	0	10	0	0	0	19	0	0	0	No	cationic peptide transport system permease protein	sapC	K19228	K19228
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	lysine---8-amino-7-oxononanoate aminotransferase [EC:2.6.1.105]	bioA, bioK	K19563	K19563
5.74310899002352	0.0282756733726598	2.26317578855134	0.0124938034047983	0.990031646493508	0.999933555398506	0	0	0	0	0	0	33	0	59	0	13	0	16	0	0	4	No	cytoskeleton bundling-enhancing protein CbeA and related proteins	cbeA	K18838	K18838
1.69030912336999	1.53239955968063	2.95628963017886	0.518352310286972	0.604212481751419	0.999933555398506	0	0	0	0	0	0	0	0	10	0	14	0	14	0	0	0	No	Ner family transcriptional regulator	ner, nlp, sfsB	K07724	K07724
3.97112431196944	1.20154115799267	2.32753601281833	0.516228815096945	0.60569460717157	0.999933555398506	0	0	0	0	0	8	22	0	19	0	18	0	20	0	0	0	No	general secretion pathway protein M	gspM	K02462	K02462
0.331365089408114	1.74690908625209	3.04307394089283	0.574060676862668	0.565926742042825	0.999933555398506	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	No	protein SCO1	SCO1	K07152	K07152
7.70159971985364	1.25216961600469	1.9829950168629	0.631453738086354	0.527743888646411	0.999933555398506	0	0	0	0	0	13	28	0	29	0	20	5	74	0	0	0	No	dipeptide transport system ATP-binding protein	dppD	K12371	K12371
1.17968531309387	-3.69803724232441	2.99345033241025	-1.23537618188802	0.216690532950182	0.999933555398506	0	0	0	15	0	0	0	0	7	0	0	0	20	0	0	0	No	ferritin-like protein 2	ftnB	K02255	K02255
0.785017379619683	3.0700664746327	3.00278071969442	1.02240781502857	0.306587923229562	0.999933555398506	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	No	phenylacetyl-CoA:acceptor oxidoreductase 27-kDa subunit	padC	K18362	K18362
7.91304026746719	-0.173615095968627	1.71492033476044	-0.101237994820838	0.919361536136861	0.999933555398506	0	0	0	0	0	16	23	0	11	17	8	33	26	3	0	0	No	lipopolysaccharide exporter	wzxC	K16695	K16695
2.02821834245594	0.515569824859523	2.50404105745033	0.20589511634625	0.836872840313924	0.999933555398506	0	0	0	0	0	0	8	0	14	0	8	0	10	0	0	3	No	L-allo-threonine aldolase [EC:4.1.2.49]	ltaA	K20801	K20801
2.27493082014902	0.601902543158571	2.70399474221514	0.222597527192485	0.823848761182748	0.999933555398506	0	0	0	0	0	9	11	0	11	0	0	0	20	0	0	0	No	diguanylate cyclase [EC:2.7.7.65]	adrA	K18968	K18968
1.1161875768233	-3.62585034038716	2.99443459055396	-1.21086309643397	0.225947878175497	0.999933555398506	0	0	0	0	0	0	0	15	11	0	19	0	0	0	0	0	No	type VI secretion system protein VasL	vasL	K11911	K11911
0.312553624741476	-1.7851062097136	3.04332265753916	-0.586564886667997	0.557495970964501	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	No	enoyl-CoA hydratase [EC:4.2.1.17]	fadB	K13767	K13767
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	No	omptin [EC:3.4.23.49]	ompT	K01355	K01355
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	No	outer membrane protease [EC:3.4.23.-]	icsP, sopA	K13520	K13520
6.96111114889811	2.25019218813755	2.13514481180202	1.05388270420798	0.291936622414985	0.999933555398506	0	0	0	0	0	8	45	0	19	0	29	0	52	0	0	0	No	SgrR family transcriptional regulator	sgrR	K11925	K11925
6.54967878706208	0.44170130154062	2.21174022208808	0.199707586419717	0.841709280194319	0.999933555398506	0	0	0	0	0	6	23	0	58	0	16	0	45	0	0	0	No	putative pyrimidine permease RutG	rutG	K09016	K09016
0.557459320531714	-2.63738936535392	3.01416942465799	-0.874997053509419	0.381575508922068	0.999933555398506	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	No	two-component system, NtrC family, C4-dicarboxylate transport response regulator DctD	dctD	K10126	K10126
0.557459320531714	-2.63738936535392	3.01416942465799	-0.874997053509419	0.381575508922068	0.999933555398506	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	No	two-component system, response regulator AauR	aauR	K17061	K17061
5.61277478604648	1.79868334048867	2.40552424237357	0.747730290472516	0.454622856737198	0.999933555398506	0	0	0	0	0	0	27	0	29	0	33	0	35	0	0	0	No	nucleoside-specific channel-forming protein	tsx	K05517	K05517
2.76532882190466	1.95223644296797	2.21673436562705	0.88068127297505	0.378490355582901	0.999933555398506	0	0	4	0	0	9	16	0	3	0	8	0	17	0	0	0	No	ketohexokinase [EC:2.7.1.3]	KHK	K00846	K00846
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	effector protein B	K15492, lepB	K15492	K15492
5.54182603700308	-0.0549859444544472	1.66393818373502	-0.0330456653930623	0.973638171791754	0.999933555398506	0	0	4	31	15	0	5	12	4	0	8	0	14	0	0	4	No	phosphatase NudJ [EC:3.6.1.-]	nudJ	K12152	K12152
0.428814861947472	-2.26630008535767	3.02574387978308	-0.749005922312282	0.453853635900885	0.999933555398506	0	0	0	0	0	0	0	0	10	0	0	0	14	0	0	0	No	phosphocarrier protein NPr	ptsO, npr	K08485	K08485
0.546968843297583	-2.56673775306474	3.01615491863435	-0.850996657103708	0.394771209757852	0.999933555398506	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	7	No	arginine:pyruvate transaminase [EC:2.6.1.84]	aruH	K12252	K12252
4.02647003248956	0.532360925747364	2.15209210684469	0.247369024798799	0.804622644017365	0.999933555398506	0	0	4	0	0	20	13	0	16	0	13	0	19	0	0	0	No	TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes	betI	K02167	K02167
0.291499277449469	1.72346756775594	3.04368336199436	0.566244041438872	0.571227894714058	0.999933555398506	0	0	0	0	0	0	6	0	0	0	0	0	31	0	0	0	No	urea transport system ATP-binding protein	urtE	K11963	K11963
3.36652590599593	1.25746492110644	2.59094687557243	0.485330260130718	0.627442093700747	0.999933555398506	0	0	0	0	0	0	26	0	23	0	11	0	14	0	0	0	No	ferric iron reductase protein FhuF	fhuF	K13255	K13255
1.40136544146756	0.323156627538449	2.95146433540437	0.109490270189619	0.912813638636908	0.999933555398506	0	0	0	0	3	13	0	0	0	0	0	0	13	0	0	0	No	phage shock protein B	pspB	K03970	K03970
0.973553114560846	-1.92831447213123	2.99761084233275	-0.64328379284571	0.520039970726503	0.999933555398506	0	0	0	0	0	7	0	0	11	0	0	0	4	0	0	0	No	putatice virulence related protein PagC	pagC	K07804	K07804
1.27782949087208	-1.79956509466748	2.79486402280778	-0.643882879446707	0.519651384517676	0.999933555398506	0	0	0	0	0	13	3	0	9	0	0	0	3	0	0	0	No	TetR/AcrR family transcriptional regulator, acrEF/envCD operon repressor	envR, acrS	K18140	K18140
2.91856245172016	1.45830991861219	2.6244289951423	0.555667507603162	0.578438172803839	0.999933555398506	0	0	0	0	0	0	17	0	18	0	10	0	20	0	0	0	No	two-component system, OmpR family, sensor histidine kinase PhoQ [EC:2.7.13.3]	phoQ	K07637	K07637
3.643071160634	1.41533496040754	2.55936139799268	0.553003167711129	0.580261241067571	0.999933555398506	0	0	0	0	0	0	15	0	23	0	20	0	23	0	0	0	No	c-di-GMP phosphodiesterase [EC:3.1.4.52]	adrB	K21090	K21090
0.977193558865022	-3.43477981272044	2.99728748627085	-1.14596275080503	0.251810564921273	0.999933555398506	0	0	0	0	0	7	0	0	15	0	0	0	49	0	0	0	No	MerR family transcriptional regulator, activator of the csg genes	mlrA	K21089	K21089
0.634141669307044	-2.81753209006394	3.00951764658169	-0.936207200268186	0.349166516697645	0.999933555398506	0	0	0	0	0	7	0	0	7	0	0	0	47	0	0	0	No	MerR family transcriptional regulator, repressor of blue light- and temperature-responsive genes	bluR	K21972	K21972
3.21086300084621	2.53655537181025	2.36118891389924	1.07427040542106	0.282701505091323	0.999933555398506	0	0	0	0	0	7	18	0	3	0	18	0	24	0	0	0	No	benzoate membrane transport protein	benE	K05782	K05782
5.31105377995884	-0.0281175148752301	1.92032942311131	-0.014642026798545	0.988317770303561	0.999933555398506	0	0	0	0	9	11	10	0	23	0	15	0	17	0	0	15	No	uncharacterized protein	K09891	K09891	K09891
0.846708390982415	0.536217426045453	2.99419140164233	0.179085888013483	0.857870262609019	0.999933555398506	0	0	0	0	0	0	0	0	8	0	0	0	12	0	0	0	No	archaetidylinositol phosphate synthase [EC:2.7.8.39]	E2.7.8.39	K17884	K17884
1.0264273297309	0.71178360954856	2.97878238148725	0.238951194948716	0.81114342732176	0.999933555398506	0	0	0	0	0	0	8	0	9	0	0	0	6	0	0	0	No	glutaredoxin 2	grxB	K03675	K03675
0.908945264316423	-0.117939811966715	2.98435273307522	-0.0395193941586069	0.968476291291575	0.999933555398506	0	0	0	0	0	0	9	0	11	0	0	0	28	0	0	0	No	autonomous glycyl radical cofactor	grcA	K06866	K06866
3.873447012101	0.985778196268732	2.1577467826592	0.456855366065644	0.647775007264438	0.999933555398506	0	0	3	0	0	10	17	0	19	0	13	0	21	0	0	0	No	PepB aminopeptidase [EC:3.4.11.23]	pepB	K07751	K07751
2.89576974915993	1.26603307869481	2.40964404929148	0.525402529501013	0.599303395474424	0.999933555398506	0	0	0	0	0	6	18	0	13	0	14	0	12	0	0	0	No	serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase [EC:3.4.16.4 3.4.21.-]	ampH	K18988	K18988
0.388665703265959	2.09469583727617	3.03005344554534	0.691306564362984	0.489372907446626	0.999933555398506	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	No	IclR family transcriptional regulator, mhp operon transcriptional activator	mhpR	K05818	K05818
5.29506155764889	-1.20490762934395	2.25803629218814	-0.533608619804928	0.593612343285557	0.999933555398506	0	0	0	0	13	8	0	40	37	0	0	0	14	0	0	0	No	uncharacterized protein	K09897	K09897	K09897
0.167885500474812	1.20973890340378	3.05595820524789	0.395862384939144	0.692206551515939	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	No	beta-1,4-mannosyltransferase [EC:2.4.1.251]	gumI	K13658	K13658
0.828412723520285	3.14467931614391	3.0013478745395	1.04775569097481	0.294751181759321	0.999933555398506	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	No	putative transcriptional regulator	K07728	K07728	K07728
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	TatD-related deoxyribonuclease	K07049	K07049	K07049
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	DNA primase small subunit [EC:2.7.7.102]	priS, pri1, priA	K02683	K02683
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	large subunit ribosomal protein LX	RP-LX, rplX	K02944	K02944
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	prefoldin alpha subunit	pfdA, PFDN5	K04797	K04797
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	heterodisulfide reductase subunit D [EC:1.8.98.1]	hdrD	K08264	K08264
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	Ni-sirohydrochlorin a,c-diamide synthase [EC:6.3.5.12]	cfbB	K22012	K22012
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	DNA-directed RNA polymerase subunit N [EC:2.7.7.6]	rpoN	K03058	K03058
0.173768436536932	0.700359035505961	3.06038250977364	0.228846895206496	0.818987916695846	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	No	large subunit ribosomal protein L18e	RP-L18e, RPL18	K02883	K02883
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	uncharacterized protein	K06953	K06953	K06953
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	dimethylamine---corrinoid protein Co-methyltransferase [EC:2.1.1.249]	mtbB	K16178	K16178
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	60S ribosomal export protein NMD3	NMD3	K07562	K07562
4.47156057218145	-0.256418315389154	1.95735704405733	-0.131002320791527	0.895773471502222	0.999933555398506	0	0	0	0	0	10	21	21	17	0	15	4	7	0	0	0	No	thiamine transport system ATP-binding protein [EC:7.6.2.15]	thiQ	K02062	K02062
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	methyl-coenzyme M reductase gamma subunit [EC:2.8.4.1]	mcrG	K00402	K00402
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	methyl-coenzyme M reductase subunit D	mcrD	K03422	K03422
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	ribonuclease P protein subunit RPR2 [EC:3.1.26.5]	RPR2, RPP21	K03540	K03540
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	large subunit ribosomal protein L19e	RP-L19e, RPL19	K02885	K02885
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	archaea-specific RecJ-like exonuclease	K07463	K07463	K07463
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	transcription initiation factor TFIIB	TFIIB, GTF2B, SUA7, tfb	K03124	K03124
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	DNA-directed RNA polymerase subunit B' [EC:2.7.7.6]	rpoB1	K03044	K03044
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	DNA-directed RNA polymerase subunit B [EC:2.7.7.6]	rpoB	K13798	K13798
0.386566780161508	2.0472649386591	3.0318954702071	0.675242586288524	0.499521654156251	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	No	DNA-directed RNA polymerase subunit A' [EC:2.7.7.6]	rpoA1	K03041	K03041
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	large subunit ribosomal protein L4e	RP-L4e, RPL4	K02930	K02930
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	4-phosphopantoate---beta-alanine ligase [EC:6.3.2.36]	K09722, pps	K09722	K09722
0	0	0	0	1	NA	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	No	dimethylamine corrinoid protein	mtbC	K16179	K16179
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	D-aminoacyl-tRNA deacylase [EC:3.1.1.96]	dtdA, GEK1	K09716	K09716
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	uncharacterized protein	K09148	K09148	K09148
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	replicative DNA helicase Mcm [EC:5.6.2.3]	mcm	K10726	K10726
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	ATP-binding cassette, sub-family E, member 1	ABCE1, Rli1	K06174	K06174
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	DNA primase large subunit	priL, pri2, priB	K18882	K18882
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	methanol corrinoid protein	mtaC	K14081	K14081
0.260652654805399	1.09486723255603	3.05827140903178	0.358001984167474	0.720341828680648	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	No	methanol---5-hydroxybenzimidazolylcobamide Co-methyltransferase [EC:2.1.1.90]	mtaB	K04480	K04480
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	protein DJ-1 [EC:3.5.1.124]	PARK7	K05687	K05687
0.477101808491162	-2.41030613933799	3.02090441136965	-0.797875672684786	0.42494264203792	0.999933555398506	0	0	0	23	0	10	0	0	0	0	0	0	0	0	0	0	No	ubiquitin-large subunit ribosomal protein L40e	RP-L40e, RPL40, UBA52	K02927	K02927
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	aspartyl-tRNA synthetase [EC:6.1.1.12]	DARS1	K22503	K22503
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	small subunit ribosomal protein S4e	RP-S4e, RPS4	K02987	K02987
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	archaeosine synthase beta-subunit [EC:2.6.1.-]	raSEA	K06936	K06936
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	exosome complex component CSL4	CSL4, EXOSC1	K07573	K07573
3.21962758001415	0.259837746802437	2.42406016749861	0.107191129282308	0.914637352690827	0.999933555398506	0	0	0	0	3	0	7	16	0	0	0	0	28	0	0	10	No	HTH-type transcriptional regulator, repressor for puuD	puuR	K14056	K14056
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	putative methylase	K07579	K07579	K07579
0.68919081008561	2.88334871229508	3.00670341320833	0.958973439025825	0.337572126028523	0.999933555398506	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	0	No	uncharacterized protein	K07108	K07108	K07108
0.68919081008561	2.88334871229508	3.00670341320833	0.958973439025825	0.337572126028523	0.999933555398506	0	0	0	0	0	26	0	0	0	0	0	0	4	0	6	0	No	LuxR family transcriptional regulator, glucitol operon activator	gutR	K16247	K16247
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	developmentally-regulated GTP-binding protein [EC:3.6.5.-]	DRG, RBG	K06944	K06944
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.23]	purP	K06863	K06863
1.6052509360472	0.484812262208535	2.94475103461673	0.164636078401662	0.869230432228964	0.999933555398506	0	0	0	0	12	0	0	0	10	0	0	0	0	0	0	3	No	nicotinate dehydrogenase small FeS subunit [EC:1.17.1.5]	ndhS	K20446	K20446
2.77751095435173	-2.60859607704686	2.87150647377941	-0.908441649310819	0.363644929333557	0.999933555398506	0	0	0	0	0	0	0	0	31	31	8	13	0	0	0	0	No	sirohydrochlorin cobaltochelatase [EC:4.99.1.3]	cbiX	K03795	K03795
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	sirohydrochlorin cobalto/nickelchelatase [EC:4.99.1.3 4.99.1.11]	cfbA	K22011	K22011
