OG	Kingdom	Description	0505-0101	R1W5
32S1Z	Bacteria	-	2.0738873	0
arCOG07826	Archaea	-	2.0738873	0
COG0785	Bacteria	cytochrome c biogenesis protein transmembrane region	2.0738873	23.575068299999998
2ZQUQ	Bacteria	-	2.0738873	0
338K0	Bacteria	Domain of unknown function (DUF5028)	2.0738873	34.42912
3072U	Bacteria	-	2.0738873	0
2ZKRQ	Bacteria	-	2.0738873	16.378557999999998
2ZBQF	Bacteria	PrgI family protein	5.184719	131.530746
304HB	Bacteria	Putative tranposon-transfer assisting protein	6.237739	19.342567
347TF	Bacteria	Transposon-encoded protein TnpW	4.1584926	0
33MMC	Bacteria	-	3.1188695	4.485058
arCOG06458	Archaea	-	3.1188695	0
2Z8NG	Bacteria	Glycosyltransferase family 10 (fucosyltransferase) C-term	2.0792463	10.6262
2ZMBC	Bacteria	Domain of unknown function (DUF4179)	2.0792463	46.5264306
32KHM	Bacteria	-	2.0792463	0
33FDC	Bacteria	Domain of unknown function (DUF4316)	3.1188695	0
2ZK6N	Bacteria	-	6.253899	34.151024
33JKN	Bacteria	-	4.169266	11.987853
33UNG	Bacteria	-	2.084633	0
3185E	Bacteria	Protein of unknown function (DUF2829)	2.084633	3.4753003
COG2609	Bacteria	Component of the pyruvate dehydrogenase (PDH) complex, that catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2)	3.1350715	0
COG2973	Bacteria	This protein is an aporepressor. When complexed with L- tryptophan it binds the operator region of the trp operon (5'- ACTAGT-'3') and prevents the initiation of transcription. The complex also regulates trp repressor biosynthesis by binding to its regulatory region	2.0900476	0
2Z94U	Bacteria	-	2.0900476	5.5502586
349YY	Bacteria	Exonuclease	2.0900476	0
30HBS	Bacteria	Domain of unknown function (DUF4358)	4.180095	0
COG4525	Bacteria	Part of the ABC transporter complex TauABC involved in taurine import. Responsible for energy coupling to the transport system	2.0900476	0
COG3831	Bacteria	Domain of unknown function (DUF4132)	4.264827	39.3901564
33AUY	Bacteria	HNH endonuclease	2.0900476	12.6624165
324YE	Bacteria	-	2.0900476	13.3017359
32VQ5	Bacteria	-	2.0900476	99.061935
COG3566	Bacteria	Uncharacterized protein conserved in bacteria (DUF2213)	2.0900476	43.999267800000005
32SU9	Bacteria	Bacterial mobilisation protein (MobC)	4.1909814	11.98151
2ZAMH	Bacteria	Psort location Cytoplasmic, score	3.1432357	0
2Z7U6	Bacteria	-	3.1432357	247.96991230000003
arCOG04301	Archaea	Converts GTP to 7,8-dihydro-D-neopterin 2',3'-cyclic phosphate, the first intermediate in the biosynthesis of coenzyme methanopterin	2.0954907	0
COG3208	Bacteria	Serine aminopeptidase, S33	2.0954907	0
32N5U	Bacteria	Psort location Cytoplasmic, score	2.0954907	75.551243
COG4188	Bacteria	dienelactone hydrolase	2.0954907	0
33658	Bacteria	Phage portal protein, SPP1 Gp6-like	2.0954907	5.3697624
33E3Q	Bacteria	-	2.1009617	0
333BX	Bacteria	-	2.1009617	0
348UJ	Bacteria	Domain of unknown function (DUF4280)	2.1009617	0
32VG7	Bacteria	-	2.1009617	0
3470B	Bacteria	-	2.1009617	5.770911
arCOG00617	Archaea	IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit	2.1009617	0
30GJM	Bacteria	-	2.1009617	3.3281977
2Z7RT	Bacteria	-	4.2019234	111.67380519999999
32SGK	Bacteria	-	2.1009617	11.246056
32VXK	Bacteria	Helix-turn-helix domain	2.1009617	0
33A4J	Bacteria	-	18.958155	0
33SBJ	Bacteria	-	2.1064618	0
33TA9	Bacteria	-	2.1064618	82.43545679999998
arCOG01527	Archaea	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone	2.1064618	0
32KHW	Bacteria	Glycosyltransferase family 6	2.1064618	5.481737
33G0Q	Bacteria	-	2.1064618	0
33D53	Bacteria	Phage gp6-like head-tail connector protein	2.1064618	0
330JA	Bacteria	Coenzyme PQQ synthesis protein D (PqqD)	2.1064618	50.4048712
2Z9V0	Bacteria	Hypothetical bacterial integral membrane protein (Trep_Strep)	2.1064618	27.0344327
COG5265	Bacteria	(ABC) transporter	2.1064618	0
COG3860	Bacteria	Uncharacterized protein conserved in bacteria (DUF2087)	2.1064618	7.2860537
32UN3	Bacteria	-	6.319385	15.462864
30FFY	Bacteria	-	7.391967	0
337V7	Bacteria	PFAM Hok gef	3.1679857	0
32V1D	Bacteria	SCP-2 sterol transfer family	2.1119905	46.957379
32ED0	Bacteria	efflux transmembrane transporter activity	2.1119905	0
32ZKZ	Bacteria	-	2.1119905	37.18031
33T68	Bacteria	-	4.235097	0
33G98	Bacteria	TM2 domain	2.1175485	0
32WYT	Bacteria	-	2.1175485	0
COG3190	Bacteria	Flagellar biosynthesis protein, FliO	2.1175485	13.563974
2ZQZT	Bacteria	-	5.4796727	0
arCOG01123	Archaea	Catalyzes the interconversion of methylthioribose-1- phosphate (MTR-1-P) into methylthioribulose-1-phosphate (MTRu-1- P)	2.1231356	0
33HWF	Bacteria	-	2.1231356	0
32T2Z	Bacteria	-	4.246271	7.4983625
31TWN	Bacteria	-	2.1231356	0
COG1714	Bacteria	DnaJ molecular chaperone homology domain	2.1231356	22.8284998
32N7S	Bacteria	-	2.1231356	0
arCOG00383	Archaea	Toprim domain	2.1287525	0
2ZA5M	Bacteria	slime layer organization	2.1287525	0
32HBV	Bacteria	-	2.1287525	0
2Z7I7	Bacteria	-	2.1287525	0
338A8	Bacteria	-	2.1287525	0
31KUY	Bacteria	Division inhibition protein dicB	2.1287525	0
33BAK	Bacteria	Protein of unknown function (DUF1482)	2.1287525	0
arCOG04239	Archaea	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit	2.1287525	0
33DMY	Bacteria	Anti-sigma-28 factor, FlgM	2.1287525	0
2ZBV4	Bacteria	Belongs to the UPF0325 family	2.1287525	0
30KXV	Bacteria	-	6.3862566	6.7275863
32V5V	Bacteria	Major fimbrial subunit protein type IV, Fimbrillin, C-terminal	2.1287525	0
COG0567	Bacteria	The 2-oxoglutarate dehydrogenase complex catalyzes the overall conversion of 2-oxoglutarate to succinyl-CoA and CO(2). It contains multiple copies of three enzymatic components 2- oxoglutarate dehydrogenase (E1), dihydrolipoamide succinyltransferase (E2) and lipoamide dehydrogenase (E3)	4.268798	50.84481770000001
337TK	Bacteria	Flagellar hook-length control protein FliK	3.2015982	21.1096587
3311B	Bacteria	-	5.335997	139.080332
arCOG00767	Archaea	Belongs to the phosphohexose mutase family	2.134399	0
330NB	Bacteria	SseB protein N-terminal domain	2.134399	0
30XTE	Bacteria	-	5.4142972	33.3620785
3219Q	Bacteria	-	2.134399	17.049954
COG1514	Bacteria	Hydrolyzes RNA 2',3'-cyclic phosphodiester to an RNA 2'- phosphomonoester	2.134399	2.8854556
337QD	Bacteria	-	6.4202266	0
2Z80D	Bacteria	CRISPR-associated cxxc_cxxc protein Cst1	2.1400754	3.1689136
32HYI	Bacteria	-	2.1400754	0
30C0E	Bacteria	outer membrane chaperone Skp (OmpH)	2.1400754	0
32X30	Bacteria	-	2.1400754	10.862152
335UF	Bacteria	-	2.1400754	12.478641
2ZKZW	Bacteria	Helix-turn-helix XRE-family like proteins	4.2801508	0
2Z7KS	Bacteria	cellular response to DNA damage stimulus	3.2101133	0
32UVS	Bacteria	EpsG family	4.291565	4.214602
33616	Bacteria	Bacteriophage abortive infection AbiH	3.2186735	0
COG3517	Bacteria	type VI secretion protein	2.1457825	0
31T1G	Bacteria	-	2.1457825	6.048359
COG4993	Bacteria	Glucose dehydrogenase	2.1457825	0
3065Q	Bacteria	Putative Flagellin, Flp1-like, domain	2.1457825	0
arCOG01259	Archaea	Enoyl-(Acyl carrier protein) reductase	6.4488221	0
COG3807	Bacteria	protein conserved in bacteria	2.1457825	0
COG5588	Bacteria	Protein of unknown function (DUF1326)	2.1457825	0
2Z8ZC	Bacteria	Part of the ecpRABCDE operon, which encodes the E.coli common pilus (ECP). ECP is found in both commensal and pathogenic strains and plays a dual role in early-stage biofilm development and host cell recognition. Tip pilus adhesin, which is required for assembly of EcpA into fibers (By similarity)	4.3030396	0
arCOG06483	Archaea	biopolymer transport protein, ExbD TolR	2.1515198	0
32T4W	Bacteria	YsaB-like lipoprotein	2.1515198	0
3116M	Bacteria	-	2.1515198	0
arCOG02183	Archaea	4Fe-4S dicluster domain	2.1515198	0
312P6	Bacteria	-	2.1515198	0
arCOG03821	Archaea	-	2.1515198	0
2ZMCI	Bacteria	Putative bacterial toxin ydaT	2.1515198	0
COG2224	Bacteria	Involved in the metabolic adaptation in response to environmental changes. Catalyzes the reversible formation of succinate and glyoxylate from isocitrate, a key step of the glyoxylate cycle, which operates as an anaplerotic route for replenishing the tricarboxylic acid cycle during growth on fatty acid substrates	2.1515198	0
2ZAPY	Bacteria	-	2.1515198	8.525552099999999
3152W	Bacteria	-	2.1515198	1364.5243
2Z9JJ	Bacteria	-	4.3145757	0
COG4687	Bacteria	Domain of unknown function (DUF956)	6.4776627	0
2Z9Z0	Bacteria	-	4.3145757	2.8334653
33Q5D	Bacteria	-	2.1572878	59.516898299999994
30R7S	Bacteria	-	2.1572878	0
30K47	Bacteria	-	5.407717	0
COG2918	Bacteria	Belongs to the glutamate--cysteine ligase type 1 family. Type 1 subfamily	3.2446303	0
30PBP	Bacteria	-	2.163087	0
33C61	Bacteria	-	2.163087	0
2ZXIB	Bacteria	-	3.2446303	4.453305
3009A	Bacteria	-	2.163087	0
arCOG00861	Archaea	Belongs to the aspartokinase family	2.163087	0
338X0	Bacteria	-	2.163087	0
2Z9VK	Bacteria	Protein of unknown function (DUF1573)	2.163087	13.808242
arCOG00644	Archaea	Uroporphyrin-III C-methyltransferase	2.1689174	0
2ZMPP	Bacteria	-	4.3614743	0
2ZCFI	Bacteria	-	2.1689174	8.217724
33A8K	Bacteria	-	2.1689174	0
arCOG04449	Archaea	Formation of pseudouridine at positions 38, 39 and 40 in the anticodon stem and loop of transfer RNAs	2.1689174	0
30V50	Bacteria	-	2.1689174	0
COG3924	Bacteria	Sodium pantothenate symporter	2.1689174	6.736593
322J9	Bacteria	-	8.699118	3.7591393
33J8N	Bacteria	-	8.699118	0
33HXT	Bacteria	-	4.349559	8.913371
arCOG09717	Archaea	-	4.349559	0
3374N	Bacteria	LysR substrate binding domain	3.262169	8.186933
2ZW49	Bacteria	-	2.1747794	7.1752396
33ENH	Bacteria	Domain of unknown function (DUF4984)	2.1747794	23.731548
32TGR	Bacteria	-	4.361346	15.235669099999999
COG3515	Bacteria	ImpA domain protein	6.6153189999999995	0
COG3523	Bacteria	ImcF-related N-terminal domain	4.361346	3.3019912
arCOG07805	Archaea	Linear amide C-N hydrolases, choloylglycine hydrolase family	4.361346	0
33B4S	Bacteria	Spore coat associated protein JA (CotJA)	2.180673	10.967149800000001
arCOG06474	Archaea	-	2.180673	0
32X55	Bacteria	-	2.180673	0
COG0293	Bacteria	Specifically methylates the uridine in position 2552 of 23S rRNA at the 2'-O position of the ribose in the fully assembled 50S ribosomal subunit	2.180673	2.6881597
32YB6	Bacteria	-	2.180673	0
32TSY	Bacteria	-	2.180673	0
2ZS6H	Bacteria	-	2.180673	0
COG4983	Bacteria	Phage plasmid primase, P4 family domain protein	2.180673	5.4937057
32XIU	Bacteria	Transposon-encoded protein TnpW	4.3731976	0
31B4J	Bacteria	-	3.2798982	4.0236416
2ZASU	Bacteria	-	2.1865988	0
2ZAG5	Bacteria	Psort location Cytoplasmic, score	2.1865988	41.587643
arCOG02236	Archaea	PFAM Methyl-viologen-reducing hydrogenase, delta subunit	2.1865988	0
arCOG03361	Archaea	Protein of unknown function (DUF1016)	2.1865988	2.8657372
32VG4	Bacteria	-	2.1865988	0
2ZKDE	Bacteria	-	2.1865988	0
31PC8	Bacteria	-	2.1865988	0
334NH	Bacteria	-	2.1865988	0
COG3476	Bacteria	TspO MBR family protein	2.1865988	27.9724978
arCOG04830	Archaea	NiFe -hydrogenase-3-type complex Eha, membrane protein EhaE	4.3851137	0
arCOG04831	Archaea	Predicted membrane protein (DUF2106)	4.3851137	0
32SRX	Bacteria	Protein of unknown function (DUF1471)	3.2888353	0
arCOG04269	Archaea	Archaeal Nre, N-terminal	2.1925569	0
33DPD	Bacteria	Protein of unknown function (DUF1071)	2.1925569	0
330V3	Bacteria	-	2.1925569	14.037848
COG5586	Bacteria	-	2.1925569	0
33G24	Bacteria	-	2.1925569	2.7589006
3038G	Bacteria	Domain of unknown function (DUF4860)	2.1925569	0
332GC	Bacteria	FlgN protein	2.1925569	0
32W81	Bacteria	Bacteriophage Gp15 protein	2.1925569	0
arCOG02820	Archaea	Mur ligase middle domain	4.4462244	0
2Z9YX	Bacteria	SIR2-like domain	2.1985476	0
32769	Bacteria	Psort location Cytoplasmic, score 8.87	2.1985476	0
2Z8RQ	Bacteria	Psort location Cytoplasmic, score	2.1985476	12.5093506
32Y5Z	Bacteria	-	2.1985476	12.6724985
2ZR67	Bacteria	Putative binding domain, N-terminal	2.1985476	2.8788528
COG3447	Bacteria	diguanylate cyclase activity	2.1985476	0
arCOG05092	Archaea	Uncharacterized conserved protein (DUF2304)	2.1985476	0
COG4174	Bacteria	ABC transporter permease	2.1985476	0
33MQR	Bacteria	-	2.1985476	6.621361
30H02	Bacteria	-	2.2045708	0
33PWY	Bacteria	-	2.2045708	0
33AE1	Bacteria	-	2.2045708	0
32V7E	Bacteria	-	4.4091415	6.369917
33JW4	Bacteria	Protein of unknown function (DUF3199)	2.2045708	0
32VHQ	Bacteria	-	3.3159409	6.770375
32US5	Bacteria	Sporulation protein YunB (Spo_YunB)	3.3159409	9.324114
30DZI	Bacteria	-	3.3159409	177.7366227
2ZB3A	Bacteria	-	2.2106273	0
arCOG01608	Archaea	ferredoxin oxidoreductase	2.2106273	0
32XGU	Bacteria	SseB protein N-terminal domain	2.2106273	4.838687
30PAC	Bacteria	-	3.3159409	0
33000	Bacteria	-	2.2106273	0
3330P	Bacteria	-	4.4212546	0
COG4460	Bacteria	protein conserved in bacteria	2.2106273	0
COG2303	Bacteria	Involved in the biosynthesis of the osmoprotectant glycine betaine. Catalyzes the oxidation of choline to betaine aldehyde and betaine aldehyde to glycine betaine at the same rate	2.2106273	0
33Y62	Bacteria	-	2.2106273	8.709637
COG3109	Bacteria	RNA chaperone with significant RNA binding, RNA strand exchange and RNA duplexing activities	2.2106273	0
COG4665	Bacteria	Tripartite ATP-independent periplasmic transporters, DctQ component	3.3159409	10.9709732
2ZXE0	Bacteria	-	2.2106273	9.797965
COG3097	Bacteria	Belongs to the UPF0267 family	3.3250759	0
arCOG00543	Archaea	Beta-Casp domain	2.2167172	0
arCOG00639	Archaea	Phosphoribosylformylglycinamidine cyclo-ligase	2.2167172	0
319H1	Bacteria	Acyltransferase family	2.2167172	0
3206G	Bacteria	Putative stage IV sporulation protein YqfD	2.2167172	0
31XUS	Bacteria	sporulation protein	2.2167172	19.9816632
338TK	Bacteria	-	6.6501517	2.960138
32XGD	Bacteria	-	2.2167172	6.449378
arCOG02037	Archaea	Transcriptional regulator	4.4456816	0
COG4662	Bacteria	Binding-protein-dependent transport system inner membrane component	3.3342612	0
3316X	Bacteria	-	2.2228408	0
32T9Z	Bacteria	Protein of unknown function (DUF3169)	2.2228408	2.8788528
331VP	Bacteria	-	2.2228408	3.3370256
30IZ1	Bacteria	Plasmid recombination enzyme	2.2228408	17.7141911
2Z8KE	Bacteria	-	2.2228408	14.4103527
COG4237	Bacteria	NADH-ubiquinone/plastoquinone oxidoreductase chain 4L	2.2228408	9.408558
COG3778	Bacteria	Uncharacterised protein conserved in bacteria (DUF2313)	6.6869946	48.5176856
COG4682	Bacteria	cellular response to DNA damage stimulus	4.4579964	0
327H7	Bacteria	Psort location Cytoplasmic, score 8.87	7.801494	0
2Z83S	Bacteria	Psort location Cytoplasmic, score	2.2289982	59.690595300000005
COG1431	Bacteria	-	2.2289982	0
2Z867	Bacteria	Protein of unknown function (DUF3383)	2.2289982	9.175031
30HBE	Bacteria	Psort location Cytoplasmic, score 8.87	3.3434975	0
33ZIK	Bacteria	-	2.2289982	0
30RFT	Bacteria	-	4.47038	0
32ZIK	Bacteria	-	2.23519	0
32ZV3	Bacteria	-	2.23519	0
31GVT	Bacteria	ABC-2 family transporter protein	2.23519	0
COG3043	Bacteria	Nitrate reductase cytochrome c-type subunit (NapB)	2.23519	3.0314665
COG1243	Bacteria	histone acetyltransferase, ELP3 family	2.23519	0
30BEK	Bacteria	CRISPR system CASCADE complex protein CasE	2.23519	15.643145700000002
32RUY	Bacteria	Putative zinc-finger	2.23519	0
COG5620	Bacteria	GAD-like domain	2.241416	30.887206
arCOG02293	Archaea	HAD-superfamily hydrolase, subfamily IA, variant 3	2.241416	0
33NVC	Bacteria	Domain of unknown function (DUF4854)	2.241416	7.02826
COG1857	Bacteria	CRISPR system CASCADE complex protein CasC	3.3621242	6.7879024999999995
33H3Z	Bacteria	-	3.3715155	0
33VZA	Bacteria	-	6.743031	0
arCOG00585	Archaea	Binds and transfers iron-sulfur (Fe-S) clusters to target apoproteins. Can hydrolyze ATP	2.2476768	0
32W2S	Bacteria	Domain of unknown function (DUF4355)	2.2476768	0
33741	Bacteria	-	3.3715155	0
306Y8	Bacteria	-	2.2476768	0
arCOG01637	Archaea	Methyltransferase domain	4.507946	0
arCOG00184	Archaea	Oligopeptide/dipeptide transporter, C-terminal region	5.6349325	0
33Y52	Bacteria	-	3.3809593	61.90741100000001
arCOG00779	Archaea	binds to the 23S rRNA	2.253973	0
319TK	Bacteria	Psort location Cytoplasmic, score 8.87	2.253973	8.515406
arCOG01285	Archaea	DUF35 OB-fold domain, acyl-CoA-associated	3.3809593	0
30YE7	Bacteria	-	2.253973	0
32QHW	Bacteria	-	2.253973	0
COG1591	Bacteria	Archaeal holliday junction resolvase (hjc)	2.253973	0
2ZD50	Bacteria	-	2.253973	9.4888874
2Z9KN	Bacteria	-	2.253973	0
COG3557	Bacteria	Protein of unknown function (DUF402)	2.253973	2.9257178
arCOG02464	Archaea	Catalyzes the conversion of N5-carboxyaminoimidazole ribonucleotide (N5-CAIR) to 4-carboxy-5-aminoimidazole ribonucleotide (CAIR)	2.253973	0
3060M	Bacteria	-	5.650761	0
31Y6A	Bacteria	-	2.2603045	0
3496U	Bacteria	Tripartite tricarboxylate transporter TctB family	2.2603045	0
33RMR	Bacteria	Transglutaminase-like superfamily	2.2603045	0
COG3270	Bacteria	RNA-binding PUA-like domain of methyltransferase RsmF	2.2603045	3.0169272
324GW	Bacteria	-	2.2603045	0
31KZP	Bacteria	Bacterial mobilisation protein (MobC)	24.933386	109.301236
3262S	Bacteria	-	15.4498134	0
33C2G	Bacteria	-	82.946073	0
3384U	Bacteria	-	23.094713	0
3373A	Bacteria	the current gene model (or a revised gene model) may contain one or more premature stops and or frameshifts	29.619694	0
305ER	Bacteria	-	10.089886	0
33689	Bacteria	-	3.8196282	89.264973
334J0	Bacteria	-	5.25927	0
33JVN	Bacteria	-	95.471186	429.3107396000001
COG5185	Bacteria	Phage-related minor tail protein	8.183068	3.7939043
30JCQ	Bacteria	-	7.534348	0
32G9R	Bacteria	-	14.1337756	0
30ZKF	Bacteria	-	12.191945	0
30N10	Bacteria	-	12.4616785	0
3399E	Bacteria	-	26.942022	0
333HA	Bacteria	-	45.615884	35.396494000000004
339PT	Bacteria	-	6.1897564	0
31MG3	Bacteria	-	6.352645	36.360077
31NU1	Bacteria	-	22.106274	0
328QN	Bacteria	-	56.855418	18.5497079
32SFI	Bacteria	-	67.83542	0
307PG	Bacteria	-	87.05476	3.3459008
33BFB	Bacteria	-	9.753556	0.0
339NR	Bacteria	-	5.400459	0
3038J	Bacteria	Maff2 family	9.075207	0
2ZNPC	Bacteria	-	13.300303	48.991432
30F0H	Bacteria	-	38.48414	0
33HT4	Bacteria	-	0.0	0
32URF	Bacteria	-	3.7601323	0
2ZAVY	Bacteria	-	0.0	0
32P8J	Bacteria	-	0.0	0
32QAH	Bacteria	-	39.835068	0
33YUE	Bacteria	Psort location Cytoplasmic, score 8.96	0.0	0
32KU6	Bacteria	ORF located using Blastx	4.4212546	0
33MP7	Bacteria	-	0.0	177.826348
30EZH	Bacteria	-	0.0	0
326TM	Bacteria	-	0	40.227772599999994
332CA	Bacteria	Helix-turn-helix XRE-family like proteins	0	38.4124
2Z7MS	Bacteria	Eco47II restriction endonuclease	0	38.4124
2Z9Y2	Bacteria	-	0	38.4124
2ZABR	Bacteria	-	0	38.4124
2ZBGZ	Bacteria	Domain of unknown function (DUF4194)	0	38.4124
2ZE7V	Bacteria	-	0	46.8098088
COG4194	Bacteria	SdpI/YhfL protein family	0	347.09440930000005
32THW	Bacteria	Protein of unknown function (DUF3021)	0	35.171204
33B0N	Bacteria	-	0	35.171204
32WHB	Bacteria	PilZ domain	0	35.171204
325UU	Bacteria	-	0	35.171204
2ZRZI	Bacteria	-	0	186.79921
30JTF	Bacteria	-	0	167.72453
3362J	Bacteria	-	0	176.24586369999997
3326H	Bacteria	-	0	37.459774
33JIV	Bacteria	-	0	37.459774
COG4118	Bacteria	Antitoxin component of a toxin-antitoxin (TA) module	0	37.459774
33B0I	Bacteria	-	0	177.08243
32W16	Bacteria	ECF transporter, substrate-specific component	0	39.2407581
339R7	Bacteria	-	0	39.2868328
3368M	Bacteria	-	0	35.85888
2Z93Y	Bacteria	Flagellar hook-length control protein FliK	0	41.8989107
30J1T	Bacteria	zinc-ribbon domain	0	36.272133
3363I	Bacteria	-	0	36.272133
32TKA	Bacteria	TIGRFAM flagellar operon protein	0	38.37695
32W9S	Bacteria	-	0	38.37695
34C9U	Bacteria	-	0	37.18031
32Y2T	Bacteria	-	0	51.6847525
32RM0	Bacteria	23S rRNA-intervening sequence protein	0	40.0657656
33AJS	Bacteria	-	0	37.18031
34BVW	Bacteria	-	0	37.18031
33DRA	Bacteria	-	0	40.1196992
COG5004	Bacteria	Phage Tail Protein X	0	37.18031
33620	Bacteria	-	0	42.6898361
32V84	Bacteria	-	0	42.6898361
33KA1	Bacteria	-	0	37.18031
33C39	Bacteria	-	0	37.18031
33Y00	Bacteria	-	0	37.18031
2ZWJQ	Bacteria	-	0	37.18031
33YM1	Bacteria	-	0	37.18031
2ZIMU	Bacteria	Helix-turn-helix domain	0	37.18031
2Z9QJ	Bacteria	FtsX-like permease family	0	57.504974
2ZHJM	Bacteria	-	0	70.174996
32R8N	Bacteria	-	0	57.504974
33HI5	Bacteria	-	0	57.504974
311R8	Bacteria	-	0	57.504974
33EFQ	Bacteria	-	0	57.504974
2ZWY8	Bacteria	-	0	57.504974
2ZUB7	Bacteria	-	0	57.504974
32V4I	Bacteria	-	0	57.504974
33CHA	Bacteria	Zinc dependent phospholipase C (alpha toxin)	0	57.504974
3429J	Bacteria	-	0	57.504974
331JJ	Bacteria	-	0	205.20134
COG5361	Bacteria	Protein of unknown function (DUF1254)	0	205.20134
30JCT	Bacteria	-	0	38.2844
306E8	Bacteria	-	0	38.2844
2ZC51	Bacteria	TraX protein	0	48.087455
2Z8RM	Bacteria	-	0	38.2844
30RPK	Bacteria	-	0	38.2844
333EY	Bacteria	-	0	110.69828349999999
32135	Bacteria	-	0	106.47661
32W97	Bacteria	-	0	106.47661
2ZA0M	Bacteria	-	0	106.47661
33FHT	Bacteria	-	0	125.56461089999999
33U0P	Bacteria	-	0	106.47661
32UG9	Bacteria	-	0	106.47661
COG3693	Bacteria	Glycosyl hydrolase family 10	0	128.6262403
3305N	Bacteria	Protein of unknown function (DUF2752)	0	38.066505
30K1T	Bacteria	zinc-ribbon domain	0	37.194397
3306P	Bacteria	-	0	37.194397
31UZG	Bacteria	Domain of unknown function (DUF4160)	0	216.87389
32ZE7	Bacteria	Protein of unknown function (DUF2442)	0	216.87389
30GPC	Bacteria	-	0	37.26562
33IGQ	Bacteria	-	0	269.35388
334PP	Bacteria	-	0	35.90376
COG2886	Bacteria	Uncharacterised protein family (UPF0175)	0	46.2059807
COG2405	Bacteria	Domain of unknown function (DUF3368)	0	40.7177597
349H4	Bacteria	-	0	35.90376
2ZI4V	Bacteria	-	0	41.587643
33D4I	Bacteria	-	0	41.587643
32UTR	Bacteria	-	0	41.587643
334RE	Bacteria	-	0	41.587643
33GX6	Bacteria	-	0	41.587643
316CH	Bacteria	-	0	41.587643
337Q1	Bacteria	-	0	41.587643
2ZB2P	Bacteria	-	0	41.587643
2ZDRA	Bacteria	Psort location Cytoplasmic, score	0	41.587643
34BKT	Bacteria	-	0	77.241318
31EE5	Bacteria	Psort location Cytoplasmic, score	0	100.691677
2ZAYS	Bacteria	Domain of unknown function (DUF4313)	0	41.587643
2ZJM8	Bacteria	PrgI family protein	0	100.691677
30F72	Bacteria	-	0	41.587643
2Z8D4	Bacteria	-	0	41.587643
32VVS	Bacteria	DpnD/PcfM-like protein	0	41.587643
30YT6	Bacteria	Psort location Cytoplasmic, score	0	41.587643
COG5017	Bacteria	Glycosyltransferase family 28 C-terminal domain	0	44.279883999999996
2ZX7Z	Bacteria	-	0	38.143234
32RUQ	Bacteria	-	0	38.143234
3361T	Bacteria	Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter	0	38.143234
2ZM7V	Bacteria	-	0	38.143234
33IA0	Bacteria	-	0	46.940847
2Z94H	Bacteria	Psort location CytoplasmicMembrane, score	0	143.546252
33JZA	Bacteria	Psort location Cytoplasmic, score 8.87	0	65.4031852
33SH8	Bacteria	-	0	59.104034
2Z9RA	Bacteria	Psort location Cytoplasmic, score	0	171.45318229999998
33R7W	Bacteria	-	0	59.104034
33QD4	Bacteria	-	0	59.104034
33H8X	Bacteria	Antitoxin to bacterial toxin RNase LS or RnlA	0	59.104034
33R9F	Bacteria	-	0	59.104034
COG4813	Bacteria	Trehalose utilisation	0	36.453796
33UXJ	Bacteria	-	0	37.179375
334V7	Bacteria	-	0	74.35875
3384J	Bacteria	-	0	51.5604384
342PE	Bacteria	-	0	36.208324
339SX	Bacteria	-	0	45.712888
2Z892	Bacteria	-	0	50.6656902
COG0630	Bacteria	COG0630 Type IV secretory pathway, VirB11 components, and related ATPases involved in archaeal flagella biosynthesis	0	51.792294
33A54	Bacteria	Psort location Cytoplasmic, score	0	50.994848
34070	Bacteria	-	0	172.82222
32UIT	Bacteria	-	0	172.82222
331DJ	Bacteria	-	0	225.2397
330EG	Bacteria	-	0	323.581148
32JUU	Bacteria	Psort location CytoplasmicMembrane, score	0	35.786526
2ZQ2Y	Bacteria	Psort location CytoplasmicMembrane, score	0	35.786526
32TVS	Bacteria	Excisionase from transposon Tn916	0	138.52367049999998
31W4P	Bacteria	Psort location CytoplasmicMembrane, score	0	37.623302
348IA	Bacteria	-	0	32.09297
32TB2	Bacteria	-	0	51.290120300000005
32XMV	Bacteria	-	0	39.30078
32X6E	Bacteria	SseB protein N-terminal domain	0	39.30078
3364S	Bacteria	Psort location Cytoplasmic, score 8.87	0	128.50258
COG2158	Bacteria	Cysteine-rich small domain	0	41.520472999999996
30CHZ	Bacteria	-	0	31.622293
2ZBT9	Bacteria	YKOF-related Family	0	127.44652
32ZB5	Bacteria	-	0	127.44652
30XA9	Bacteria	-	0	133.0796186
33TV0	Bacteria	-	0	31.891106
