KEGG_ko	Description	Symbol	0505-0101	R1W5
K00341	NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]	nuoL	20.4021155	76.5010469
K06221	2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]	dkgA	10.2510708	2.5622375
K22223	phosphoglycolate phosphatase [EC:3.1.3.18]	pgp	3.2489974	0
K19147	5-methylcytosine-specific restriction enzyme subunit McrC	mcrC	16.3797893	29.804099599999997
K21612	coenzyme F430 synthetase [EC:6.4.1.9]	cfbE	2.183632	0
K17241	alpha-1,4-digalacturonate transport system substrate-binding protein	aguE	18.0912837	9.116366
K07283	putative salt-induced outer membrane protein	ydiY	4.391096	8.240559
K20946	polysaccharide biosynthesis protein VpsE	vpsE	6.0542765	13.2696736
K15984	16S rRNA (guanine1516-N2)-methyltransferase [EC:2.1.1.242]	rsmJ	2.2045708	3.1530292
K12370	dipeptide transport system permease protein	dppC	5.6546509	0
K21964	Mat/Ecp fimbriae major subunit	ecpA, matB	2.7708967	0
K21965	Mat/Ecp fimbriae periplasmic chaperone	ecpB, matC	2.7708967	0
K06145	LacI family transcriptional regulator, gluconate utilization system Gnt-I transcriptional repressor	gntR	7.2726831	0
K06146	LacI family transcriptional regulator, gluconate utilization system Gnt-II transcriptional activator	idnR, gntH	3.8846056	0
K18983	D-galactarolactone cycloisomerase [EC:5.5.1.27]	gci	3.329662	0
K00885	N-acylmannosamine kinase [EC:2.7.1.60]	nanK	5.008309	0
K03446	MFS transporter, DHA2 family, multidrug resistance protein	emrB	8.986603	45.9582463
K09123	cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]	lhpI	4.4641796	14.6823777
K04019	ethanolamine utilization protein EutA	eutA	9.0172221	26.869723299999997
K03735	ethanolamine ammonia-lyase large subunit [EC:4.3.1.7]	eutB	14.648506	63.0507916
K03047	DNA-directed RNA polymerase subunit D [EC:2.7.7.6]	rpoD	2.2382987	0
K09979	uncharacterized protein	K09979	2.2382987	0
K19997	GlcNAc-P-P-Und epimerase [EC:5.1.3.26]	gnu	3.3621242	10.6260004
K00340	NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]	nuoK	8.7811293	48.3726664
K09477	citrate:succinate antiporter	citT	2.8135257	0
K18011	beta-lysine 5,6-aminomutase beta subunit [EC:5.4.3.3]	kamE	2.2666714	8.174267
K22026	nucleoside kinase [EC:2.7.1.73 2.7.1.213 2.7.1.-]	K22026	2.2795138	0
K15549	membrane fusion protein, multidrug efflux system	mdtN	1.7096354	0
K01821	4-oxalocrotonate tautomerase [EC:5.3.2.6]	praC, xylH	3.4241207	14.344078
K06606	2-keto-myo-inositol isomerase [EC:5.3.99.11]	iolI	7.8784016999999995	38.667994
K02399	flagellar biosynthesis protein FlgN	flgN	4.7158435	0
K02398	negative regulator of flagellin synthesis FlgM	flgM	2.857487	15.157333
K21574	glucan 1,4-alpha-glucosidase [EC:3.2.1.3]	susB	6.7349534	80.5014956
K22011	sirohydrochlorin cobalto/nickelchelatase [EC:4.99.1.3 4.99.1.11]	cfbA	2.2925024	0
K01478	arginine deiminase [EC:3.5.3.6]	arcA	30.5712261	14.6813879
K07651	two-component system, OmpR family, sensor histidine kinase ResE [EC:2.7.13.3]	resE	7.498900900000001	0
K20485	ATP-binding cassette, subfamily B, bacterial NisT/SpaT	nisT, spaT	7.2488243	4.7295437
K21085	diguanylate cyclase [EC:2.7.7.65]	yedQ	2.3023415	0
K00320	5,10-methylenetetrahydromethanopterin reductase [EC:1.5.98.2]	mer	1.7267561	0
K11614	two-component system, CitB family, sensor histidine kinase MalK [EC:2.7.13.3]	yufL, malK	9.6737222	13.6854382
K13735	adhesin/invasin	yeeJ	12.1678939	51.1711861
K18349	two-component system, OmpR family, response regulator VanR	vanRC, vanRE, vanRG	7.198416	111.0945244
K05783	dihydroxycyclohexadiene carboxylate dehydrogenase [EC:1.3.1.25 1.3.1.-]	benD-xylL	9.6075922	0
K13574	hydroxycarboxylate dehydrogenase B [EC:1.1.1.237 1.1.1.-]	hcxB	2.3222754	0
K17204	erythritol transport system ATP-binding protein	eryE	12.243931400000001	0
K05772	tungstate transport system substrate-binding protein	tupA, vupA	3.503636	8.5003136
K07583	tRNA pseudouridine synthase 10 [EC:5.4.99.25]	PUS10	1.751818	0
K10797	2-enoate reductase [EC:1.3.1.31]	enr	22.244222099999998	40.0815848
K06174	ATP-binding cassette, sub-family E, member 1	ABCE1, Rli1	6.5078892999999995	0
K07219	putative molybdopterin biosynthesis protein	K07219	21.4545454	29.3821509
K01474	N-methylhydantoinase B [EC:3.5.2.14]	hyuB	9.0256157	9.8850349
K00580	tetrahydromethanopterin S-methyltransferase subunit D [EC:2.1.1.86]	mtrD	2.3528314	0
K00579	tetrahydromethanopterin S-methyltransferase subunit C [EC:2.1.1.86]	mtrC	2.3528314	0
K07288	uncharacterized membrane protein	tspA	4.7194624	8.477484
K00443	coenzyme F420 hydrogenase subunit gamma [EC:1.12.98.1]	frhG	4.0827897	0
K19175	DNA phosphorothioation-dependent restriction protein DptH	dptH	2.3666718	9.6578987
K02460	general secretion pathway protein K	gspK	10.1871173	0
K11176	IMP cyclohydrolase [EC:3.5.4.10]	purO	4.5251728	0
K12234	coenzyme F420-0:L-glutamate ligase / coenzyme F420-1:gamma-L-glutamate ligase [EC:6.3.2.31 6.3.2.34]	cofE	2.373653	0
K07142	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]	mptE	3.5710137	0
K10725	archaeal cell division control protein 6	cdc6A	5.4778107	0
K03834	tyrosine-specific transport protein	tyrP	8.0115855	0
K03835	tryptophan-specific transport protein	mtr	5.7576125000000005	0
K15780	bifunctional protein TilS/HprT [EC:6.3.4.19 2.4.2.8]	tilS-hprT	7.7486577	2.5262222
K03408	purine-binding chemotaxis protein CheW	cheW	6.5938104	16.8823541
K12997	rhamnosyltransferase [EC:2.4.1.-]	rgpB	5.96935	0
K05785	transcriptional antiterminator RfaH	rfaH	2.38774	0
K03736	ethanolamine ammonia-lyase small subunit [EC:4.3.1.7]	eutC	17.4705318	27.249822499999997
K19778	acid stress chaperone HdeB	hdeB	2.3912878	0
K07694	two-component system, NarL family, vancomycin resistance associated response regulator VraR	vraR	3.5922694	0
K12975	KDO II ethanolaminephosphotransferase [EC:2.7.8.42]	eptB	3.0114834	0
K16783	biotin transport system permease protein	bioN	4.222398	0
K07354	outer membrane usher protein	sfmD	3.0159984	0
K06176	tRNA pseudouridine13 synthase [EC:5.4.99.27]	truD, PUS7	5.8609254	0
K02508	AraC family transcriptional regulator, 4-hydroxyphenylacetate 3-monooxygenase operon regulatory protein	hpaA	2.4236999	0
K01061	carboxymethylenebutenolidase [EC:3.1.1.45]	E3.1.1.45	1.817775	0
K03690	ubiquinone biosynthesis accessory factor UbiJ	ubiJ	4.2542887	0
K06013	STE24 endopeptidase [EC:3.4.24.84]	STE24	16.0624583	13.772285700000001
K12066	conjugal transfer pilus assembly protein TraK	traK	3.0572505	0
K09139	uncharacterized protein	K09139	2.4458005	0
K00557	tRNA (uracil-5-)-methyltransferase [EC:2.1.1.35]	trmA	6.354327700000001	0
K12278	MSHA biogenesis protein MshG	mshG	11.8831664	0
K00322	NAD(P) transhydrogenase [EC:1.6.1.1]	sthA, udhA	5.5631862000000005	0
K00998	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	pssA	5.5622234	0
K02496	uroporphyrin-III C-methyltransferase [EC:2.1.1.107]	hemX	8.0342074	25.1847329
K13543	uroporphyrinogen III methyltransferase / synthase [EC:2.1.1.107 4.2.1.75]	hemDX	2.4797175	6.3875656
K02498	HemY protein	hemY	2.4797175	0
K03805	thiol:disulfide interchange protein DsbG	dsbG	12.8756065	3.2676847
K07151	dolichyl-diphosphooligosaccharide---protein glycosyltransferase [EC:2.4.99.18]	STT3	11.7853608	0
K21306	dolichyl-phosphooligosaccharide-protein glycotransferase [EC:2.4.99.21]	aglB	6.3488361	0
K16139	glucuronide carrier protein	uidB, gusB	2.49897	17.4477961
K22043	ArsR family transcriptional regulator, zinc-responsive transcriptional repressor	czrA	4.379999	0
K18855	UDP-N-acetylglucosamine 3-dehydrogenase [EC:1.1.1.374]	E1.1.1.374	2.5067549	0
K01407	protease III [EC:3.4.24.55]	ptrA	2.5106657	0
K12525	bifunctional aspartokinase / homoserine dehydrogenase 2 [EC:2.7.2.4 1.1.1.3]	metL	9.2803159	0
K18230	macrolide transport system ATP-binding/permease protein	tylC, oleB, carA, srmB	3.7837071	0
K02439	thiosulfate sulfurtransferase [EC:2.8.1.1]	glpE	3.8015828	0
K02494	outer membrane lipoprotein LolB	lolB	5.729442	0
K17237	inositol-phosphate transport system substrate-binding protein	inoE	1.9098141	0
K12528	putative selenate reductase molybdopterin-binding subunit	xdhD	7.0067223	3.1689136
K08151	MFS transporter, DHA1 family, tetracycline resistance protein	tetA	9.2272082	0
K08153	MFS transporter, DHA1 family, multidrug resistance protein	blt	6.0425048	0
K08221	MFS transporter, ACDE family, multidrug resistance protein	yitG, ymfD, yfmO	3.8439572	0
K19576	MFS transporter, DHA1 family, quinolone resistance protein	norA	3.8439572	0
K19578	MFS transporter, DHA1 family, multidrug resistance protein	bmr	3.8439572	0
K06596	chemosensory pili system protein ChpA (sensor histidine kinase/response regulator)	chpA	6.4884645999999995	0
K08093	3-hexulose-6-phosphate synthase [EC:4.1.2.43]	hxlA	7.484727400000001	0
K17214	inositol transport system permease protein	K17214	11.6724074	20.9394323
K07250	4-aminobutyrate aminotransferase / (S)-3-amino-2-methylpropionate transaminase / 5-aminovalerate transaminase [EC:2.6.1.19 2.6.1.22 2.6.1.48]	gabT	2.5790653	0
K02944	large subunit ribosomal protein LX	RP-LX, rplX	3.8748076	0
K04797	prefoldin alpha subunit	pfdA, PFDN5	3.8748076	0
K13892	glutathione transport system ATP-binding protein	gsiA	4.463271199999999	0
K13896	microcin C transport system ATP-binding protein	yejF	4.463271199999999	0
K19229	cationic peptide transport system ATP-binding protein	sapD	4.463271199999999	0
K19230	cationic peptide transport system ATP-binding protein	sapF	8.527252699999998	0
K21610	Ni-sirohydrochlorin a,c-diamide reductive cyclase subunit CfbC [EC:6.3.3.7]	cfbC	4.535168	0
K05521	ADP-ribosyl-[dinitrogen reductase] hydrolase [EC:3.2.2.24]	draG	3.8935564	0
K03112	DamX protein	damX	6.752049599999999	0
K08222	MFS transporter, YQGE family, putative transporter	yqgE	1.9467782	3.5471578
K10561	rhamnose transport system permease protein	rhaQ	3.9061573	3.242419
K22482	heterodisulfide reductase subunit C1 [EC:1.8.7.3]	hdrC1	2.6041048	0
K14060	putative DNA-invertase from lambdoid prophage Rac	pinR	2.6083252	0
K00205	4Fe-4S ferredoxin	fwdF, fmdF	7.721147	0
K21721	N-[(2S)-2-amino-2-carboxyethyl]-L-glutamate dehydrogenase [EC:1.5.1.51]	sbnB	2.6125596	9.2683608
K03716	spore photoproduct lyase [EC:4.1.99.14]	splB	11.8816228	32.976944
K12206	intracellular multiplication protein IcmB [EC:7.2.4.8]	icmB, dotO	4.7057027	0
K03981	thiol:disulfide interchange protein DsbC [EC:5.3.4.1]	dsbC	11.4547973	2.974134
K08086	pilus assembly protein FimV	fimV	4.5943546	0
K21613	N-acetylcysteine deacetylase [EC:3.5.1.-]	scmP	9.031228500000001	27.603492699999997
K06931	uncharacterized protein	K06931	4.2199033	0
K14055	universal stress protein E	uspE	2.633939	0
K13277	minor extracellular protease Epr [EC:3.4.21.-]	epr	10.4433086	9.542237
K05846	osmoprotectant transport system permease protein	opuBD	26.2323802	73.6330348
K06296	spore germination protein KB	gerKB	2.642589	5.481737
K02322	DNA polymerase II large subunit [EC:2.7.7.7]	polC	7.888232	0
K00068	sorbitol-6-phosphate 2-dehydrogenase [EC:1.1.1.140]	srlD	5.4212389000000005	0
K00207	dihydropyrimidine dehydrogenase (NADP+) [EC:1.3.1.2]	DPYD	2.6556711	0
K00612	carbamoyltransferase [EC:2.1.3.-]	nodU	14.0331933	0
K14123	energy-converting hydrogenase B subunit N	ehbN	7.1830039999999995	0
K14124	energy-converting hydrogenase B subunit O	ehbO	5.3289294	0
K16043	scyllo-inositol 2-dehydrogenase (NAD+) [EC:1.1.1.370]	iolX	5.7817203	0
K10943	two-component system, response regulator FlrC	flrC, fleR, flaM	4.6783047	0
K07466	replication factor A1	RFA1, RPA1, rpa	2.673317	0
K04483	DNA repair protein RadA	radA	2.673317	0
K02930	large subunit ribosomal protein L4e	RP-L4e, RPL4	2.673317	0
K02974	small subunit ribosomal protein S24e	RP-S24e, RPS24	2.677765	0
K09735	GTP-dependent dephospho-CoA kinase [EC:2.7.1.-]	dpck	2.677765	0
K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27]	mmsA, iolA, ALDH6A1	13.7764113	6.5864019
K18210	fumarate reductase (CoM/CoB) subunit B [EC:1.3.4.1]	tfrB	2.6867058	0
K19082	two-component system, OmpR family, response regulator protein BraR/BceR	braR, bceR	11.488648699999999	43.16996859999999
K05591	ATP-dependent RNA helicase DbpA [EC:3.6.4.13]	dbpA	2.6911983	56.6531607
K07013	uncharacterized protein	K07013	5.2538366	0
K12068	conjugal transfer pilus assembly protein TraL	traL	5.3914127	3.1930423
K01460	glutathionylspermidine amidase/synthetase [EC:3.5.1.78 6.3.1.8]	gsp	2.7047675	4.2501984
K07573	exosome complex component CSL4	CSL4, EXOSC1	4.057152	0
K07538	6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase [EC:1.1.1.368]	had	2.7047675	0
K07546	(E)-benzylidenesuccinyl-CoA hydratase [EC:4.2.1.180]	bbsH	2.028576	0
K00672	formylmethanofuran--tetrahydromethanopterin N-formyltransferase [EC:2.3.1.101]	ftr	7.7806823000000005	0
K19081	two-component system, OmpR family, sensor histidine kinase BraS/BceS [EC:2.7.13.3]	braS, bceS	7.8479585	60.8395109
K03485	LacI family transcriptional regulator, trehalose operon repressor	treR	4.070835	0
K02319	DNA polymerase, archaea type [EC:2.7.7.7]	pol	3.4038424	0
K17865	3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55]	croR	10.1684924	18.2555214
K07357	type 1 fimbriae regulatory protein FimB	fimB	4.105451	0
K11914	sigma-54 dependent transcriptional regulator	sfa2	2.736967	10.872111
K03417	methylisocitrate lyase [EC:4.1.3.30]	prpB	2.736967	6.5866942
K19303	murein DD-endopeptidase [EC:3.4.-.-]	mepH	2.7416298	0
K03429	processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]	ugtP	4.1265044	96.90022400000001
K03761	MFS transporter, MHS family, alpha-ketoglutarate permease	kgtP	4.5320233000000005	0
K11906	type VI secretion system protein VasD	vasD, lip	3.4505503	0
K19560	pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]	bioK	2.7604403	0
K04800	replication factor C large subunit	rfcL	3.456479	0
K01473	N-methylhydantoinase A [EC:3.5.2.14]	hyuA	12.4320723	0
K17203	erythritol transport system permease protein	K17203, eryF	4.154914	0
K06962	uncharacterized protein	K06962	2.7699428	4.771398
K00632	acetyl-CoA acyltransferase [EC:2.3.1.16]	fadA, fadI	14.1282651	47.999897000000004
K21405	sigma-54 dependent transcriptional regulator, acetoin dehydrogenase operon transcriptional activator AcoR	acoR	7.6021626	24.2946657
K09128	mevalonate 5-phosphate dehydratase small subunit [EC:4.2.1.-]	acnX2	6.0705878	13.4659778
K12111	evolved beta-galactosidase subunit alpha [EC:3.2.1.23]	ebgA	5.2675898	19.4363947
K04026	ethanolamine utilization protein EutL	eutL	14.374031	24.566401300000003
K14059	integrase	int	10.051317599999999	32.6018103
K06192	paraquat-inducible protein B	pqiB	7.804327600000001	0
K02821	ascorbate PTS system EIIA or EIIAB component [EC:2.7.1.194]	ulaC, sgaA	8.5513537	3.319416
K03726	ATP-dependent DNA helicase [EC:5.6.2.4]	helS	5.2949566	19.19465
K05874	methyl-accepting chemotaxis protein I, serine sensor receptor	tsr	4.7290652	0
K05875	methyl-accepting chemotaxis protein II, aspartate sensor receptor	tar	4.7290652	0
K05876	methyl-accepting chemotaxis protein III, ribose and galactose sensor receptor	trg	4.7290652	0
K05877	methyl-accepting chemotaxis protein IV, peptide sensor receptor	tap	4.7290652	0
K07755	arsenite methyltransferase [EC:2.1.1.137]	AS3MT	10.7597994	0
K11249	cysteine/O-acetylserine efflux protein	eamB	5.024153	7.134548
K02451	general secretion pathway protein B	gspB	1.4067628	0
K04799	flap endonuclease-1 [EC:3.1.-.-]	FEN1, RAD2	1.4067628	0
K09017	TetR/AcrR family transcriptional regulator	rutR	11.2064699	7.3894436
K18898	membrane fusion protein, multidrug efflux system	mdtE	4.7670414	0
K09136	ribosomal protein S12 methylthiotransferase accessory factor	ycaO	2.1175485	68.520661
K12143	hydrogenase-4 component H	hyfH	4.7301949	3.3909936
K02167	TetR/AcrR family transcriptional regulator, transcriptional repressor of bet genes	betI	3.5354497	0
K06139	PqqA peptide cyclase [EC:1.21.98.4]	pqqE	4.250009	54.2946984
K07110	XRE family transcriptional regulator, fatty acid utilization regulator	ramB	2.1250045	4.0150805
K21686	XRE family transcriptional regulator, fatty acid utilization regulator	prpR	2.1250045	0
K22300	HTH-type transcriptional regulator, cell division transcriptional repressor	dicA	2.1250045	8.002917
K17195	D-allulose-6-phosphate 3-epimerase [EC:5.1.3.-]	alsE	2.1250045	0
K07647	two-component system, OmpR family, sensor histidine kinase TorS [EC:2.7.13.3]	torS	2.8383362	0
K11930	periplasmic protein TorT	torT	4.7009943	0
K18532	adenylate kinase [EC:2.7.4.3]	AK6, FAP7	1.4191681	0
K06198	competence protein CoiA	coiA	2.8534338	0
K10726	replicative DNA helicase Mcm [EC:5.6.2.3]	mcm	4.7693109	0
K06932	tRNA(Ile2)-agmatinylcytidine synthase [EC:6.3.4.22]	tiaS	4.2877536	0
K07709	two-component system, NtrC family, sensor histidine kinase HydH [EC:2.7.13.3]	zraS, hydH	1.4292511	6.0075757
K19125	CRISPR system Cascade subunit CasD	casD, cse5	2.8738155	0
K19126	CRISPR system Cascade subunit CasE	casE, cse3	5.1090055	15.643145700000002
K14587	protein sgcE [EC:5.1.3.-]	sgcE	2.8738155	0
K08643	zinc metalloprotease ZmpB [EC:3.4.24.-]	zmpB	4.3886533	12.9554423
K13942	5,10-methenyltetrahydromethanopterin hydrogenase [EC:1.12.98.2]	hmd	2.1592176	0
K06865	ATPase	K06865	2.8789566	0
K05820	MFS transporter, PPP family, 3-phenylpropionic acid transporter	hcaT	1.4394783	15.6840196
K03757	cadaverine:lysine antiporter	cadB	2.8841162	0
K03759	arginine:agmatine antiporter	adiC	2.8841162	0
K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	metX	9.8682267	22.4064823
K02024	maltoporin	lamB	2.889294	0
K07165	transmembrane sensor	fecR	4.349559	0
K17735	carnitine 3-dehydrogenase [EC:1.1.1.108]	lcdH, cdhA	6.9562509	29.4745291
K12265	nitric oxide reductase FlRd-NAD(+) reductase [EC:1.18.1.-]	norW	4.35741	0
K03796	Bax protein	bax	2.915465	0
K03782	catalase-peroxidase [EC:1.11.1.21]	katG	1.4577326	0
K11690	C4-dicarboxylate transporter, DctM subunit	dctM	12.458816800000001	6.2295303
K01060	cephalosporin-C deacetylase [EC:3.1.1.41]	cah	11.0714599	24.6154204
K00683	glutaminyl-peptide cyclotransferase [EC:2.3.2.5]	QPCT	3.6509454	0
K03291	MFS transporter, SET family, sugar efflux transporter	MFS.SET	1.4603782	0
K03489	GntR family transcriptional regulator, transcriptional regulator of bglA	yydK	4.5817631	0
K06888	uncharacterized protein	K06888	9.6069722	2.7894871
K07261	penicillin-insensitive murein DD-endopeptidase [EC:3.4.24.-]	mepA	1.4630334	0
K09819	manganese/iron transport system permease protein	ABC.MN.P	1.4630334	7.996135
K00363	nitrite reductase (NADH) small subunit [EC:1.7.1.15]	nirD	4.405119	0
K00362	nitrite reductase (NADH) large subunit [EC:1.7.1.15]	nirB	6.3487625	10.0513661
K00121	S-(hydroxymethyl)glutathione dehydrogenase / alcohol dehydrogenase [EC:1.1.1.284 1.1.1.1]	frmA, ADH5, adhC	6.3020648	28.479626500000002
K00355	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	NQO1	2.9421148	0
K06165	alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH [EC:2.7.8.37]	phnH	1.4710574	7.468685
K06164	alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI [EC:2.7.8.37]	phnI	1.4710574	17.604102
K00203	formylmethanofuran dehydrogenase subunit D [EC:1.2.7.12]	fwdD, fmdD	4.4212546	0
K06317	inhibitor of the pro-sigma K processing machinery	bofA	2.9475033	21.0129399
K09607	immune inhibitor A [EC:3.4.24.-]	ina	3.0546325999999997	0
K00116	malate dehydrogenase (quinone) [EC:1.1.5.4]	mqo	1.4737517	0
K05818	IclR family transcriptional regulator, mhp operon transcriptional activator	mhpR	2.2187548	0
K06916	cell division protein ZapE	zapE	2.2228408	0
K03670	periplasmic glucans biosynthesis protein	mdoG	9.6303812	0
K21990	formate-nitrite transporter family protein	yfdC	3.3559499	0
K01322	prolyl oligopeptidase [EC:3.4.21.26]	PREP	7.5251322	5.7901753
K13255	ferric iron reductase protein FhuF	fhuF	2.23519	0
K19227	cationic peptide transport system permease protein	sapB	5.126902599999999	0
K13831	3-hexulose-6-phosphate synthase / 6-phospho-3-hexuloisomerase [EC:4.1.2.43 5.3.1.27]	hps-phi	2.9857826	0
K13498	indole-3-glycerol phosphate synthase / phosphoribosylanthranilate isomerase [EC:4.1.1.48 5.3.1.24]	trpCF	1.4928913	9.6679958
K14414	transcriptional regulatory protein RtcR	rtcR	2.991332	0
K00333	NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]	nuoD	9.2163963	75.69108579999998
K01479	formiminoglutamase [EC:3.5.3.8]	hutG	2.9969027	0
K00381	sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]	cysI	1.4984514	10.989449
K15894	UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase [EC:4.2.1.115 5.1.3.-]	pseB, wbjB	1.4984514	10.4370146
K16140	putative glucuronide porin	uidC, gusC	5.9337903	0
K08969	L-glutamine---4-(methylsulfanyl)-2-oxobutanoate aminotransferase [EC:2.6.1.117]	mtnE, mtnV	24.137446100000002	6.1973333
K18853	dihydromethanopterin reductase (acceptor) [EC:1.5.99.15]	dmrX	3.7601323	0
K19664	CDP-2,3-bis-(O-geranylgeranyl)-sn-glycerol synthase [EC:2.7.7.67]	carS	3.008106	0
K01308	g-D-glutamyl-meso-diaminopimelate peptidase [EC:3.4.19.11]	yqgT	5.1828854	9.8195577
K15598	putative hydroxymethylpyrimidine transport system substrate-binding protein	thiY	8.006046	36.371157
K14115	energy-converting hydrogenase B subunit F	ehbF	1.504053	0
K12240	L-cysteine---[L-cysteinyl-carrier protein] ligase PchF [EC:6.2.1.69]	pchF	3.0574667	6.0555001
K03717	LysR family transcriptional regulator, transcriptional activator of nhaA	nhaR	1.5068696	0
K11060	probable enterotoxin B	entB	17.6455043	0
K18675	N,N'-diacetylchitobiose phosphorylase [EC:2.4.1.280]	chbP	7.1587254	12.605586500000001
K03422	methyl-coenzyme M reductase subunit D	mcrD	3.0193934	0
K03421	methyl-coenzyme M reductase subunit C	mcrC	3.0193934	0
K11960	urea transport system permease protein	urtB	4.8399101	0
K11961	urea transport system permease protein	urtC	3.0193934	6.3192335
K01782	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase [EC:1.1.1.35 4.2.1.17 5.1.2.3]	fadJ	1.5096967	0
K01825	3-hydroxyacyl-CoA dehydrogenase / enoyl-CoA hydratase / 3-hydroxybutyryl-CoA epimerase / enoyl-CoA isomerase [EC:1.1.1.35 4.2.1.17 5.1.2.3 5.3.3.8]	fadB	1.5096967	0
K19745	acrylyl-CoA reductase (NADPH) [EC:1.3.1.-]	acuI	1.5125345	0
K03087	RNA polymerase nonessential primary-like sigma factor	rpoS	1.5125345	17.3482902
K11734	aromatic amino acid transport protein AroP	aroP	3.7884576	0
K01666	4-hydroxy 2-oxovalerate aldolase [EC:4.1.3.39]	mhpE	9.2781749	47.6061488
K01236	maltooligosyltrehalose trehalohydrolase [EC:3.2.1.141]	treZ, glgZ	1.515383	8.4244995
K06149	universal stress protein A	uspA	2.2773633	0
K07495	putative transposase	K07495	2.2773633	0
K16843	(S)-sulfolactate dehydrogenase [EC:1.1.1.310]	slcC	6.8232171	11.6712706
K03243	translation initiation factor 5B	EIF5B	1.526885	0
K10539	L-arabinose transport system ATP-binding protein [EC:7.5.2.12]	araG	9.976730499999999	3.2093334
K01114	phospholipase C [EC:3.1.4.3]	plc	1.5297877	11.7095091
K18298	membrane fusion protein, multidrug efflux system	mexE	5.3644557	0
K19586	membrane fusion protein, multidrug efflux system	oqxA	5.3644557	0
K07121	uncharacterized protein	K07121	4.9025455000000004	0
K03208	colanic acid biosynthesis glycosyl transferase WcaI	wcaI	2.3078442	10.3369504
K02436	DeoR family transcriptional regulator, galactitol utilization operon repressor	gatR	3.3590795	0
K19155	toxin YhaV [EC:3.1.-.-]	yhaV	1.5385628	0
K14106	energy-converting hydrogenase A subunit O	ehaO	1.5385628	0
K00370	nitrate reductase / nitrite oxidoreductase, alpha subunit [EC:1.7.5.1 1.7.99.-]	narG, narZ, nxrA	6.5912377	3.068436
K17050	selenate/chlorate reductase subunit alpha [EC:1.97.1.9 1.97.1.1]	serA, clrA	4.6334072	0
K01746	formiminotetrahydrofolate cyclodeaminase [EC:4.3.1.4]	E4.3.1.4	5.416037	4.7384505
K21400	2-amino-4-ketopentanoate thiolase beta subunit [EC:2.3.1.263]	ortB	3.0948782	10.504258400000001
K07051	uncharacterized protein	K07051	4.6512623	12.5385507
K07505	regulatory protein RepA	repA	9.490855	10.029062
K00581	tetrahydromethanopterin S-methyltransferase subunit E [EC:2.1.1.86]	mtrE	3.1008415	0
K11785	1,4-dihydroxy-6-naphthoate synthase [EC:1.14.-.-]	mqnD	4.6602416	0
K02257	heme o synthase [EC:2.5.1.141]	COX10, ctaB, cyoE	4.6602416	0
K09126	uncharacterized protein	K09126	2.3301208	0
K09727	uncharacterized protein	K09727	1.5534137	0
K08164	MFS transporter, DHA1 family, putative efflux transporter	ybcL	4.6692557	2.7171893
K14112	energy-converting hydrogenase B subunit C	ehbC	2.3346279	0
K14111	energy-converting hydrogenase B subunit B	ehbB	2.3346279	0
K02784	phosphocarrier protein HPr	ptsH	1.5564185	0
K11201	fructose-like PTS system EIIA component [EC:2.7.1.-]	frvA	5.565270099999999	0
K13921	1-propanol dehydrogenase	pduQ	4.3664173	15.1868684
K20451	methylitaconate Delta-isomerase [EC:5.3.3.6]	mii	1.5594348	0
K07161	uncharacterized protein	K07161	3.1371086	0
K07724	Ner family transcriptional regulator	ner, nlp, sfsB	1.5685543	0
K15396	tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200]	trmJ	2.357427	0
K07074	uncharacterized protein	K07074	7.6688552	25.689063299999997
K00769	xanthine phosphoribosyltransferase [EC:2.4.2.22]	gpt	1.5746934	0
K19090	CRISPR-associated protein Cas5t	cas5t	4.7333436	2.7771714
K21393	TRAP-type transport system large permease protein	yiaN	4.1046164	11.1047561
K11783	futalosine hydrolase [EC:3.2.2.26]	mqnB	2.3666718	3.7779539
K09459	phosphonopyruvate decarboxylase [EC:4.1.1.82]	E4.1.1.82	1.5777812	0
K09989	uncharacterized protein	K09989	9.3314301	29.6938334
